date,recalibrate,close,change,KLKL,GTKL,KLTT,GTTT,Open,Highest,Lowest
16/05/2019,9.20,15.10,0.00 (0.00 %)," ","32,110","479,000,000",0,0,15.00,15.15,14.70
15/05/2019,9.20,15.10,0.10 (0.67 %)," ","8,690","131,000,000",0,0,15.30,15.30,15.00
14/05/2019,9.14,15.00,-0.20 (-1.32 %)," ","19,910","306,000,000",0,0,16.00,16.00,15.00
13/05/2019,9.27,15.20,0.00 (0.00 %)," ","15,560","237,000,000",0,0,15.40,15.40,15.00
10/05/2019,9.27,15.20,0.65 (4.47 %)," ","20,300","300,000,000",0,0,14.55,15.20,14.45
09/05/2019,8.87,14.55,-0.05 (-0.34 %)," ","17,300","251,000,000",0,0,14.60,14.60,14.40
08/05/2019,8.90,14.60,0.00 (0.00 %)," ","21,870","317,000,000",0,0,14.60,14.80,14.00
07/05/2019,8.90,14.60,0.25 (1.74 %)," ","27,150","391,000,000",0,0,13.70,14.60,13.70
06/05/2019,8.75,14.35,0.05 (0.35 %)," ","26,530","378,000,000",0,0,14.30,14.35,14.10
03/05/2019,8.72,14.30,0.20 (1.42 %)," ","14,950","212,000,000",0,0,14.10,14.30,13.90
02/05/2019,8.59,14.10,0.10 (0.71 %)," ","55,450","773,000,000",0,0,14.00,14.10,13.50
26/04/2019,8.53,14.00,0.05 (0.36 %)," ","28,350","390,000,000",0,0,13.95,14.00,13.60
25/04/2019,8.50,13.95,-0.05 (-0.36 %)," ","19,110","264,000,000",0,0,13.95,14.00,13.60
24/04/2019,8.53,14.00,-0.10 (-0.71 %)," ","14,230","198,000,000",0,0,13.90,14.00,13.65
23/04/2019,8.59,14.10,0.40 (2.92 %)," ","16,630","231,000,000",0,0,13.80,14.10,13.80
22/04/2019,8.35,13.70,0.00 (0.00 %)," ","12,820","175,000,000",0,0,13.70,13.70,13.65
19/04/2019,8.35,13.70,0.30 (2.24 %)," ","17,370","235,000,000",0,0,13.40,13.80,13.40
18/04/2019,8.17,13.40,0.05 (0.37 %)," ","13,960","187,000,000",0,0,13.35,13.40,13.30
17/04/2019,8.14,13.35,0.00 (0.00 %)," ","15,800","211,000,000",0,0,13.35,13.40,13.25
16/04/2019,8.14,13.35,0.10 (0.75 %)," ","18,450","245,000,000",0,0,13.30,13.35,13.20
12/04/2019,8.08,13.25,-0.05 (-0.38 %)," ","11,580","153,000,000",0,0,13.30,13.30,13.20
11/04/2019,8.11,13.30,0.00 (0.00 %)," ","15,010","199,000,000",0,0,13.30,13.30,13.10
10/04/2019,8.11,13.30,0.00 (0.00 %)," ","11,650","155,000,000",0,0,13.30,13.35,13.25
09/04/2019,8.11,13.30,-0.05 (-0.37 %)," ","10,370","138,000,000",0,0,13.30,13.35,13.30
08/04/2019,8.14,13.35,-0.05 (-0.37 %)," ","13,510","180,000,000",0,0,13.40,13.40,13.35
05/04/2019,8.17,13.40,0.05 (0.37 %)," ","15,530","208,000,000",0,0,13.35,13.40,13.35
04/04/2019,8.14,13.35,0.00 (0.00 %)," ","4,040","53,000,000",0,0,13.35,13.40,12.90
03/04/2019,8.14,13.35,0.05 (0.38 %)," ","8,330","111,000,000",0,0,13.30,13.35,13.30
02/04/2019,8.11,13.30,-0.10 (-0.75 %)," ","6,360","84,000,000",0,0,13.30,13.35,12.95
01/04/2019,8.17,13.40,0.05 (0.37 %)," ","7,450","100,000,000",0,0,13.35,13.40,13.35
29/03/2019,8.14,13.35,0.05 (0.38 %)," ","10,700","143,000,000",0,0,13.35,13.35,13.30
28/03/2019,8.11,13.30,0.05 (0.38 %)," ","6,090","81,000,000",0,0,13.05,13.30,13.05
27/03/2019,8.08,13.25,0.05 (0.38 %)," ","2,190","29,000,000",0,0,13.25,13.25,13.20
26/03/2019,8.05,13.20,-0.05 (-0.38 %)," ","5,310","70,000,000",0,0,13.05,13.20,13.05
25/03/2019,8.08,13.25,-0.10 (-0.75 %)," ","6,150","81,000,000",0,0,13.05,13.25,13.05
22/03/2019,8.14,13.35,0.00 (0.00 %)," ","6,260","84,000,000",0,0,13.35,13.35,13.35
21/03/2019,8.14,13.35,0.10 (0.75 %)," ","13,820","184,000,000",0,0,13.30,13.35,13.10
20/03/2019,8.08,13.25,-0.10 (-0.75 %)," ","2,200","29,000,000",0,0,13.30,13.40,13.25
19/03/2019,8.14,13.35,0.00 (0.00 %)," ","5,910","78,000,000",0,0,13.30,13.35,13.05
18/03/2019,8.14,13.35,0.05 (0.38 %)," ","9,760","129,000,000",0,0,13.05,13.35,13.00
15/03/2019,8.11,13.30,0.00 (0.00 %)," ","9,490","126,000,000",0,0,13.30,13.30,13.00
14/03/2019,8.11,13.30,0.05 (0.38 %)," ","8,500","113,000,000",0,0,13.30,13.35,13.30
13/03/2019,8.08,13.25,0.00 (0.00 %)," ","11,050","146,000,000",0,0,13.30,13.30,13.05
12/03/2019,8.08,13.25,-0.05 (-0.38 %)," ","11,010","144,000,000",0,0,13.30,13.30,13.00
11/03/2019,8.11,13.30,0.00 (0.00 %)," ","10,000","131,000,000",0,0,13.15,13.30,12.80
08/03/2019,8.11,13.30,0.00 (0.00 %)," ","10,110","134,000,000",0,0,13.20,13.30,13.15
07/03/2019,8.11,13.30,-0.05 (-0.37 %)," ","5,080","68,000,000",0,0,13.35,13.35,13.25
06/03/2019,8.14,13.35,0.05 (0.38 %)," ","10,960","146,000,000",0,0,13.35,13.35,13.25
05/03/2019,8.11,13.30,-0.05 (-0.37 %)," ","6,120","82,000,000",0,0,13.30,13.35,13.30
04/03/2019,8.14,13.35,0.05 (0.38 %)," ","16,930","225,000,000",0,0,13.20,13.35,13.20
01/03/2019,8.11,13.30,-0.05 (-0.37 %)," ","13,430","179,000,000",0,0,13.35,13.35,13.10
28/02/2019,8.14,13.35,-0.05 (-0.37 %)," ","8,990","120,000,000",0,0,13.35,13.35,13.20
27/02/2019,8.17,13.40,0.05 (0.37 %)," ","11,100","148,000,000",0,0,13.35,13.40,13.20
26/02/2019,8.14,13.35,0.00 (0.00 %)," ","14,100","188,000,000",0,0,13.35,13.35,13.20
25/02/2019,8.14,13.35,0.10 (0.75 %)," ","21,910","291,000,000",0,0,13.20,13.35,13.00
22/02/2019,8.08,13.25,0.00 (0.00 %)," ","15,290","202,000,000",0,0,13.20,13.25,12.90
21/02/2019,8.08,13.25,0.00 (0.00 %)," ","14,530","192,000,000",0,0,13.25,13.25,13.15
20/02/2019,8.08,13.25,-0.05 (-0.38 %)," ","16,780","222,000,000",0,0,13.05,13.30,13.05
19/02/2019,8.11,13.30,0.00 (0.00 %)," ","12,710","168,000,000",0,0,13.20,13.30,13.20
18/02/2019,8.11,13.30,0.00 (0.00 %)," ","18,930","251,000,000",0,0,13.25,13.35,13.25
15/02/2019,8.11,13.30,0.00 (0.00 %)," ","16,550","219,000,000",0,0,13.30,13.35,13.20
14/02/2019,8.11,13.30,0.00 (0.00 %)," ","15,160","201,000,000",0,0,13.30,13.30,13.20
13/02/2019,8.11,13.30,-0.05 (-0.37 %)," ","6,180","82,000,000",0,0,13.35,13.35,13.25
12/02/2019,8.14,13.35,0.00 (0.00 %)," ","11,800","157,000,000",0,0,13.20,13.35,13.20
11/02/2019,8.14,13.35,0.05 (0.38 %)," ","17,190","228,000,000",0,0,13.35,13.35,13.00
01/02/2019,8.11,13.30,0.05 (0.38 %)," ","20,970","278,000,000",0,0,13.35,13.35,13.10
31/01/2019,8.08,13.25,-0.05 (-0.38 %)," ","3,500","46,000,000",0,0,13.25,13.25,13.25
30/01/2019,8.11,13.30,-0.05 (-0.37 %)," ","18,610","245,000,000",0,0,13.35,13.35,13.00
29/01/2019,8.14,13.35,0.05 (0.38 %)," ","17,190","229,000,000",0,0,13.35,13.35,13.25
28/01/2019,8.11,13.30,0.00 (0.00 %)," ","20,600","273,000,000",0,0,13.30,13.30,13.05
25/01/2019,8.11,13.30,0.05 (0.38 %)," ","17,400","231,000,000",0,0,13.35,13.35,13.25
24/01/2019,8.08,13.25,-0.05 (-0.38 %)," ","15,450","205,000,000",0,0,13.30,13.40,13.20
23/01/2019,8.11,13.30,0.10 (0.76 %)," ","20,750","273,000,000",0,0,13.20,13.30,13.00
22/01/2019,8.05,13.20,-0.20 (-1.49 %)," ","15,090","199,000,000",0,0,13.45,13.45,13.15
21/01/2019,8.17,13.40,0.00 (0.00 %)," ","14,160","190,000,000",0,0,13.50,13.50,13.35
18/01/2019,8.17,13.40,0.05 (0.37 %)," ","16,490","220,000,000",0,0,13.45,13.45,13.20
17/01/2019,8.14,13.35,-0.20 (-1.48 %)," ","17,350","231,000,000",0,0,13.40,13.40,13.30
16/01/2019,8.26,13.55,-0.05 (-0.37 %)," ","13,430","182,000,000",0,0,13.60,13.60,13.55
15/01/2019,8.29,13.60,0.10 (0.74 %)," ","28,490","384,000,000",0,0,13.50,13.60,13.40
14/01/2019,8.23,13.50,0.40 (3.05 %)," ","19,210","258,000,000",0,0,13.50,13.50,13.10
11/01/2019,7.99,13.10,-0.40 (-2.96 %)," ","17,200","229,000,000",0,0,13.55,13.60,13.10
10/01/2019,8.23,13.50,0.00 (0.00 %)," ","8,090","109,000,000",0,0,13.55,13.55,13.50
09/01/2019,8.23,13.50,0.20 (1.50 %)," ","15,950","214,000,000",0,0,13.30,13.50,13.30
08/01/2019,8.11,13.30,-0.30 (-2.21 %)," ","15,620","208,000,000",0,0,13.50,13.50,13.25
07/01/2019,8.29,13.60,-0.20 (-1.45 %)," ","16,970","232,000,000",0,0,14.00,14.20,13.50
04/01/2019,8.41,13.80,0.50 (3.76 %)," ","15,650","214,000,000",0,0,13.70,13.80,13.55
03/01/2019,8.11,13.30,-0.50 (-3.62 %)," ","31,640","415,000,000",0,0,13.60,13.60,12.90
02/01/2019,8.41,13.80,-0.60 (-4.17 %)," ","14,300","199,000,000",0,0,13.80,14.40,13.75
28/12/2018,8.78,14.40,0.70 (5.11 %)," ","57,940","818,000,000",0,0,13.65,14.40,13.40
27/12/2018,8.35,13.70,0.60 (4.58 %)," ","40,160","538,000,000",0,0,13.25,13.70,13.15
26/12/2018,7.99,13.10,-0.10 (-0.76 %)," ","14,270","187,000,000",0,0,13.25,13.25,13.05
25/12/2018,8.05,13.20,0.00 (0.00 %)," ","19,820","258,000,000",0,0,13.30,13.30,12.70
24/12/2018,8.05,13.20,-0.20 (-1.49 %)," ","17,170","230,000,000",0,0,13.45,13.45,13.20
21/12/2018,8.17,13.40,-0.10 (-0.74 %)," ","14,840","198,000,000",0,0,13.40,13.40,13.30
20/12/2018,8.23,13.50,-0.05 (-0.37 %)," ","18,760","253,000,000",0,0,13.50,13.50,13.30
19/12/2018,8.26,13.55,0.05 (0.37 %)," ","19,310","260,000,000",0,0,13.50,13.55,13.40
18/12/2018,8.23,13.50,-0.15 (-1.10 %)," ","19,960","269,000,000",0,0,13.15,13.55,13.15
17/12/2018,8.32,13.65,0.00 (0.00 %)," ","22,600","302,000,000",0,0,13.60,13.65,13.10
14/12/2018,8.32,13.65,-0.05 (-0.36 %)," ","14,130","192,000,000",0,0,13.20,13.70,13.20
13/12/2018,8.35,13.70,0.00 (0.00 %)," ","21,120","288,000,000",0,0,13.65,13.70,13.60
12/12/2018,8.35,13.70,0.00 (0.00 %)," ","20,550","281,000,000",0,0,13.70,13.70,13.60
11/12/2018,8.35,13.70,0.10 (0.74 %)," ","28,130","382,000,000",0,0,13.60,13.70,13.40
10/12/2018,8.29,13.60,0.15 (1.12 %)," ","32,140","431,000,000",0,0,13.55,13.60,13.30
07/12/2018,8.20,13.45,0.05 (0.37 %)," ","19,370","260,000,000",0,0,13.45,13.45,13.40
06/12/2018,8.17,13.40,0.10 (0.75 %)," ","19,920","266,000,000",0,0,13.40,13.40,13.35
05/12/2018,8.11,13.30,-0.15 (-1.12 %)," ","17,900","238,000,000",0,0,13.45,13.45,13.15
04/12/2018,8.20,13.45,0.15 (1.13 %)," ","17,260","232,000,000",0,0,13.50,13.50,13.30
03/12/2018,8.11,13.30,-0.10 (-0.75 %)," ","15,450","208,000,000",0,0,13.65,13.65,13.30
30/11/2018,8.17,13.40,0.20 (1.52 %)," ","9,110","122,000,000",0,0,13.45,13.55,13.15
29/11/2018,8.05,13.20,-0.35 (-2.58 %)," ","12,680","171,000,000",0,0,13.60,13.60,13.20
28/11/2018,8.26,13.55,-0.20 (-1.45 %)," ","16,400","223,000,000",0,0,13.65,13.65,13.55
27/11/2018,8.38,13.75,0.00 (0.00 %)," ","17,310","236,000,000",0,0,13.70,13.75,13.40
26/11/2018,8.38,13.75,0.25 (1.85 %)," ","21,210","290,000,000",0,0,13.50,13.80,13.50
23/11/2018,8.23,13.50,0.00 (0.00 %)," ","21,200","286,000,000",0,0,13.40,13.70,13.20
22/11/2018,8.23,13.50,-0.15 (-1.10 %)," ","11,070","151,000,000",0,0,13.55,13.70,13.50
21/11/2018,8.32,13.65,-0.20 (-1.44 %)," ","17,090","235,000,000",0,0,13.85,13.85,13.50
20/11/2018,8.44,13.85,-0.10 (-0.72 %)," ","16,030","222,000,000",0,0,13.90,14.00,13.80
19/11/2018,8.50,13.95,0.10 (0.72 %)," ","15,810","219,000,000",0,0,13.80,13.95,13.70
16/11/2018,8.44,13.85,0.05 (0.36 %)," ","18,900","261,000,000",0,0,13.75,13.85,13.65
15/11/2018,8.41,13.80,0.00 (0.00 %)," ","19,810","270,000,000",0,0,13.50,13.85,13.50
14/11/2018,8.41,13.80,0.00 (0.00 %)," ","16,660","229,000,000",0,0,13.85,13.85,13.70
13/11/2018,8.41,13.80,0.05 (0.36 %)," ","18,840","259,000,000",0,0,13.80,13.80,13.65
12/11/2018,8.38,13.75,-0.05 (-0.36 %)," ","20,140","276,000,000",0,0,13.80,13.80,13.50
09/11/2018,8.41,13.80,0.10 (0.73 %)," ","19,870","273,000,000",0,0,13.90,13.90,13.65
08/11/2018,8.35,13.70,0.05 (0.37 %)," ","17,030","233,000,000",0,0,13.85,13.85,13.50
07/11/2018,8.32,13.65,0.00 (0.00 %)," ","16,900","231,000,000",0,0,13.65,13.75,13.65
06/11/2018,8.32,13.65,-0.10 (-0.73 %)," ","21,530","294,000,000",0,0,13.80,13.80,13.55
05/11/2018,8.38,13.75,0.05 (0.36 %)," ","23,000","315,000,000",0,0,13.65,13.75,13.60
02/11/2018,8.35,13.70,0.00 (0.00 %)," ","22,500","308,000,000",0,0,13.90,13.90,13.50
01/11/2018,8.35,13.70,-0.20 (-1.44 %)," ","24,840","338,000,000",0,0,13.75,13.75,13.50
31/10/2018,8.47,13.90,-0.15 (-1.07 %)," ","24,570","342,000,000",0,0,14.00,14.00,13.55
30/10/2018,8.56,14.05,0.05 (0.36 %)," ","18,010","252,000,000",0,0,13.90,14.15,13.90
29/10/2018,8.53,14.00,0.35 (2.56 %)," ","36,970","514,000,000",0,0,14.00,14.05,13.70
26/10/2018,8.32,13.65,-0.35 (-2.50 %)," ","13,620","184,000,000",0,0,13.70,13.75,13.30
25/10/2018,8.53,14.00,-0.25 (-1.75 %)," ","24,660","340,000,000",0,0,13.30,14.15,13.30
24/10/2018,8.69,14.25,-0.15 (-1.04 %)," ","21,650","311,000,000",0,0,14.45,14.45,14.25
23/10/2018,8.78,14.40,0.10 (0.70 %)," ","21,800","313,000,000",0,0,14.45,14.45,14.00
22/10/2018,8.72,14.30,-0.55 (-3.70 %)," ","23,520","347,000,000",0,0,14.85,14.90,14.30
19/10/2018,9.05,14.85,-0.05 (-0.34 %)," ","22,230","329,000,000",0,0,14.80,14.85,14.80
18/10/2018,9.08,14.90,0.30 (2.05 %)," ","21,550","318,000,000",0,0,14.90,14.90,14.70
17/10/2018,8.90,14.60,0.05 (0.34 %)," ","21,560","316,000,000",0,0,14.70,14.75,14.55
16/10/2018,8.87,14.55,-0.50 (-3.32 %)," ","25,230","376,000,000",0,0,15.00,15.05,14.55
15/10/2018,9.17,15.05,0.05 (0.33 %)," ","21,000","316,000,000",0,0,15.10,15.10,14.85
12/10/2018,9.14,15.00,-0.05 (-0.33 %)," ","22,310","334,000,000",0,0,15.05,15.05,14.80
11/10/2018,9.17,15.05,-0.35 (-2.27 %)," ","21,360","324,000,000",0,0,15.05,15.40,14.70
10/10/2018,9.39,15.40,0.05 (0.33 %)," ","22,840","351,000,000",0,0,15.45,15.45,15.10
09/10/2018,9.36,15.35,0.05 (0.33 %)," ","23,400","358,000,000",0,0,15.30,15.45,15.25
08/10/2018,9.33,15.30,0.00 (0.00 %)," ","21,320","325,000,000",0,0,15.25,15.30,15.10
05/10/2018,9.33,15.30,-0.20 (-1.29 %)," ","23,610","364,000,000",0,0,15.50,15.50,15.05
04/10/2018,9.45,15.50,0.00 (0.00 %)," ","21,180","327,000,000",0,0,15.55,15.55,15.45
03/10/2018,9.45,15.50,0.00 (0.00 %)," ","20,500","317,000,000",0,0,15.45,15.55,15.40
02/10/2018,9.45,15.50,0.10 (0.65 %)," ","21,840","335,000,000",0,0,15.25,15.50,15.00
01/10/2018,9.39,15.40,-0.30 (-1.91 %)," ","24,290","374,000,000",0,0,15.45,15.65,15.30
28/09/2018,9.57,15.70,-0.10 (-0.63 %)," ","18,790","295,000,000",0,0,15.70,15.75,15.55
27/09/2018,9.63,15.80,0.10 (0.64 %)," ","28,270","445,000,000",0,0,15.70,15.80,15.55
26/09/2018,9.57,15.70,0.15 (0.96 %)," ","30,700","480,000,000",0,0,15.40,15.80,15.40
25/09/2018,9.48,15.55,-0.60 (-3.72 %)," ","36,310","575,000,000",0,0,16.15,16.15,15.25
24/09/2018,9.84,16.15,-0.10 (-0.62 %)," ","22,890","363,000,000",0,0,15.15,16.15,15.15
21/09/2018,9.91,16.25,-0.15 (-0.91 %)," ","16,860","273,000,000",0,0,16.40,16.40,16.10
20/09/2018,10.00,16.40,0.35 (2.18 %)," ","30,840","510,000,000",0,0,16.05,17.15,16.00
19/09/2018,9.78,16.05,1.05 (7.00 %)," ","60,190","944,000,000",0,0,14.90,16.05,14.90
18/09/2018,9.14,15.00,0.30 (2.04 %)," ","24,700","367,000,000",0,0,14.45,15.00,14.45
17/09/2018,8.96,14.70,-0.05 (-0.34 %)," ","12,240","180,000,000",0,0,14.80,14.80,14.40
14/09/2018,8.99,14.75,0.15 (1.03 %)," ","19,440","284,000,000",0,0,14.60,14.75,14.60
13/09/2018,8.90,14.60,0.10 (0.69 %)," ","15,040","219,000,000",0,0,14.60,14.60,14.50
12/09/2018,8.84,14.50,0.10 (0.69 %)," ","25,960","376,000,000",0,0,14.40,14.65,14.40
11/09/2018,8.78,14.40,0.05 (0.35 %)," ","17,100","245,000,000",0,0,14.35,14.40,14.25
10/09/2018,8.75,14.35,-0.20 (-1.37 %)," ","19,440","280,000,000",0,0,14.75,14.75,14.25
07/09/2018,8.87,14.55,0.00 (0.00 %)," ","15,620","226,000,000",0,0,14.70,14.70,14.45
06/09/2018,8.87,14.55,-0.10 (-0.68 %)," ","13,930","203,000,000",0,0,14.50,14.65,14.50
05/09/2018,8.93,14.65,-0.20 (-1.35 %)," ","8,940","130,000,000",0,0,14.50,14.70,14.50
04/09/2018,9.05,14.85,0.10 (0.68 %)," ","15,170","224,000,000",0,0,14.85,14.85,14.50
31/08/2018,8.99,14.75,-0.10 (-0.67 %)," ","13,090","193,000,000",0,0,14.35,14.95,14.35
30/08/2018,9.05,14.85,-0.10 (-0.67 %)," ","13,130","193,000,000",0,0,14.55,14.85,14.30
29/08/2018,9.11,14.95,0.00 (0.00 %)," ","13,920","207,000,000",0,0,14.90,14.95,14.85
28/08/2018,9.11,14.95,0.00 (0.00 %)," ","17,340","259,000,000",0,0,14.95,14.95,14.90
27/08/2018,9.11,14.95,0.00 (0.00 %)," ","16,810","241,000,000",0,0,13.95,14.95,13.95
24/08/2018,9.11,14.95,0.00 (0.00 %)," ","9,910","148,000,000",0,0,14.90,14.95,14.90
23/08/2018,9.11,14.95,0.10 (0.67 %)," ","10,250","153,000,000",0,0,15.00,15.00,14.90
22/08/2018,9.05,14.85,-0.05 (-0.34 %)," ","10,350","154,000,000",0,0,14.95,14.95,14.80
21/08/2018,9.08,14.90,0.00 (0.00 %)," ","11,040","164,000,000","28,600","454,740,000",14.90,14.90,14.80
20/08/2018,9.08,14.90,-0.25 (-1.65 %)," ","12,160","182,000,000",0,0,15.10,15.10,14.90
17/08/2018,9.23,15.15,0.15 (1.00 %)," ","10,780","163,000,000",0,0,15.10,15.15,15.10
16/08/2018,9.14,15.00,-0.10 (-0.66 %)," ","10,330","154,000,000",0,0,15.05,15.05,14.90
15/08/2018,9.20,15.10,-0.05 (-0.33 %)," ","12,400","187,000,000",0,0,15.10,15.15,15.00
14/08/2018,9.23,15.15,-0.15 (-0.98 %)," ","12,140","183,000,000",0,0,15.20,15.20,15.10
13/08/2018,9.33,15.30,0.15 (0.99 %)," ","13,170","201,000,000",0,0,15.35,15.35,15.00
10/08/2018,9.23,15.15,0.15 (1.00 %)," ","9,350","142,000,000",0,0,15.30,15.30,15.00
09/08/2018,9.14,15.00,-0.15 (-0.99 %)," ","9,540","143,000,000",0,0,15.15,15.15,14.85
08/08/2018,9.23,15.15,-0.10 (-0.66 %)," ","12,200","184,000,000",0,0,15.05,15.20,15.00
07/08/2018,9.30,15.25,0.00 (0.00 %)," ","15,320","233,000,000",0,0,15.20,15.25,15.20
06/08/2018,9.30,15.25,0.00 (0.00 %)," ","16,100","245,000,000",0,0,15.10,15.25,15.10
03/08/2018,9.30,15.25,-0.10 (-0.65 %)," ","12,670","193,000,000",0,0,15.30,15.30,15.25
02/08/2018,9.36,15.35,-0.05 (-0.32 %)," ","14,380","220,000,000",0,0,15.40,15.40,15.20
01/08/2018,9.39,15.40,0.00 (0.00 %)," ","14,960","229,000,000",0,0,15.30,15.40,15.30
31/07/2018,9.39,15.40,-0.10 (-0.65 %)," ","16,630","255,000,000",0,0,15.30,15.40,15.30
30/07/2018,9.45,15.50,0.10 (0.65 %)," ","16,470","254,000,000",0,0,15.40,15.50,15.40
27/07/2018,9.39,15.40,0.10 (0.65 %)," ","15,870","243,000,000",0,0,15.45,15.45,15.30
26/07/2018,9.33,15.30,-0.10 (-0.65 %)," ","14,800","226,000,000",0,0,15.35,15.35,15.20
25/07/2018,9.39,15.40,-0.10 (-0.65 %)," ","12,550","192,000,000",0,0,15.30,15.40,15.30
24/07/2018,9.45,15.50,0.05 (0.32 %)," ","12,900","199,000,000",0,0,15.40,15.50,15.40
23/07/2018,9.42,15.45,0.15 (0.98 %)," ","13,920","214,000,000",0,0,15.45,15.45,15.30
20/07/2018,9.33,15.30,-0.30 (-1.92 %)," ","16,090","245,000,000",0,0,15.45,15.45,15.00
19/07/2018,9.51,15.60,0.00 (0.00 %)," ","16,850","261,000,000",0,0,15.60,15.60,15.30
18/07/2018,9.51,15.60,0.05 (0.32 %)," ","12,950","202,000,000",0,0,15.60,15.65,15.55
17/07/2018,9.48,15.55,0.05 (0.32 %)," ","12,660","197,000,000",0,0,15.50,15.65,15.25
16/07/2018,9.45,15.50,-0.05 (-0.32 %)," ","12,340","190,000,000",0,0,15.50,15.50,15.05
13/07/2018,9.48,15.55,0.45 (2.98 %)," ","14,410","224,000,000",0,0,15.30,15.55,15.30
12/07/2018,9.20,15.10,-0.45 (-2.89 %)," ","16,390","257,000,000",0,0,15.55,15.80,15.10
11/07/2018,9.48,15.55,-0.10 (-0.64 %)," ","11,230","175,000,000",0,0,15.65,15.65,15.40
10/07/2018,9.54,15.65,0.05 (0.32 %)," ","10,210","160,000,000",0,0,15.50,15.65,15.50
09/07/2018,9.51,15.60,-0.05 (-0.32 %)," ","18,870","293,000,000",0,0,15.65,15.65,15.50
06/07/2018,9.54,15.65,0.00 (0.00 %)," ","11,260","176,000,000",0,0,15.60,15.65,15.60
05/07/2018,9.54,15.65,-0.05 (-0.32 %)," ","11,040","173,000,000",0,0,15.50,15.75,15.50
04/07/2018,9.57,15.70,0.15 (0.96 %)," ","13,020","204,000,000",0,0,15.85,15.85,15.50
03/07/2018,9.48,15.55,-0.20 (-1.27 %)," ","12,910","201,000,000",0,0,15.50,15.60,15.50
02/07/2018,9.60,15.75,-0.10 (-0.63 %)," ","12,020","189,000,000",0,0,15.85,15.85,15.70
29/06/2018,9.66,15.85,0.00 (0.00 %)," ","20,200","320,000,000",0,0,15.50,15.85,15.50
28/06/2018,9.66,15.85,-0.05 (-0.31 %)," ","14,810","235,000,000",0,0,16.00,16.00,15.85
27/06/2018,9.69,15.90,-0.05 (-0.31 %)," ","18,750","297,000,000",0,0,15.70,15.90,15.70
26/06/2018,9.72,15.95,-0.05 (-0.31 %)," ","19,520","310,000,000",0,0,15.95,15.95,15.50
25/06/2018,9.75,16.00,0.05 (0.31 %)," ","15,100","240,000,000",0,0,15.95,16.00,15.90
22/06/2018,9.72,15.95,0.00 (0.00 %)," ","14,800","235,000,000",0,0,15.95,15.95,15.90
21/06/2018,9.72,15.95,0.00 (0.00 %)," ","8,220","131,000,000",0,0,15.90,15.95,15.90
20/06/2018,9.72,15.95,0.05 (0.31 %)," ","16,750","266,000,000",0,0,15.90,15.95,15.85
19/06/2018,9.69,15.90,-0.05 (-0.31 %)," ","16,370","260,000,000",0,0,15.90,15.90,15.50
18/06/2018,9.72,15.95,0.45 (2.90 %)," ","15,720","250,000,000",0,0,15.90,16.00,15.70
15/06/2018,9.45,15.50,-0.50 (-3.13 %)," ","13,950","223,000,000",0,0,16.00,16.10,15.50
14/06/2018,9.75,16.00,0.05 (0.31 %)," ","11,700","187,000,000",0,0,16.00,16.00,15.80
13/06/2018,9.72,15.95,-0.05 (-0.31 %)," ","14,400","231,000,000",0,0,15.95,16.15,15.70
12/06/2018,9.75,16.00,0.00 (0.00 %)," ","14,970","238,000,000",0,0,15.50,16.00,15.50
11/06/2018,9.75,16.00,0.05 (0.31 %)," ","16,240","259,000,000",0,0,16.00,16.00,15.90
08/06/2018,9.72,15.95,-0.05 (-0.31 %)," ","13,630","217,000,000",0,0,15.10,15.95,15.10
07/06/2018,9.75,16.00,0.00 (0.00 %)," ","14,920","238,000,000",0,0,15.95,16.00,15.90
06/06/2018,9.75,16.00,-0.05 (-0.31 %)," ","13,460","217,000,000",0,0,16.20,16.20,16.00
05/06/2018,9.78,16.05,-0.05 (-0.31 %)," ","13,450","215,000,000",0,0,16.00,16.05,15.50
04/06/2018,9.81,16.10,0.25 (1.58 %)," ","12,820","205,000,000",0,0,16.00,16.10,15.95
01/06/2018,9.66,15.85,-0.10 (-0.63 %)," ","13,170","209,000,000",0,0,15.90,15.90,15.80
31/05/2018,9.72,15.95,-0.15 (-0.93 %)," ","11,340","181,000,000",0,0,16.00,16.05,15.95
30/05/2018,9.81,16.10,0.05 (0.31 %)," ","12,580","202,000,000",0,0,16.05,16.15,15.80
29/05/2018,9.78,16.05,0.00 (0.00 %)," ","13,010","209,000,000",0,0,16.20,16.20,16.05
28/05/2018,9.78,16.05,-0.05 (-0.31 %)," ","30,410","467,000,000",0,0,16.15,16.15,15.05
25/05/2018,9.81,16.10,-0.20 (-1.23 %)," ","10,950","177,000,000",0,0,16.20,16.20,16.10
24/05/2018,9.94,16.30,0.05 (0.31 %)," ","13,300","216,000,000",0,0,16.20,16.30,16.20
23/05/2018,9.91,16.25,0.00 (0.00 %)," ","13,900","225,000,000",0,0,16.25,16.25,16.20
22/05/2018,9.91,16.25,0.00 (0.00 %)," ","14,280","232,000,000",0,0,16.25,16.25,15.90
21/05/2018,9.91,16.25,-0.05 (-0.31 %)," ","15,170","245,000,000",0,0,15.60,16.30,15.60
18/05/2018,9.94,16.30,0.00 (0.00 %)," ","12,780","208,000,000",0,0,16.30,16.30,16.30
17/05/2018,9.94,16.30,0.45 (2.84 %)," ","13,690","222,000,000",0,0,16.10,16.30,16.10
16/05/2018,9.66,16.35,0.00 (0.00 %)," ","14,650","239,000,000",0,0,16.35,16.35,16.30
